"county_fips","state_po.x","county_name.x","RepublicanVotes","lon.x","lat.x","DemocratVotes","party","won"
13225,"GA","PEACH",4728,-83.83366018,32.57429119,1741,"Republican",4728
13225,"GA","PEACH",4728,-83.83366018,32.57429119,3364,"Republican",4728
13225,"GA","PEACH",954,-83.83366018,32.57429119,6,"Republican",954
13225,"GA","PEACH",954,-83.83366018,32.57429119,809,"Republican",954
13225,"GA","PEACH",954,-83.83366018,32.57429119,1741,"Democrat",1741
13225,"GA","PEACH",954,-83.83366018,32.57429119,3364,"Democrat",3364
13227,"GA","PICKENS",6287,-84.47880513,34.45689309,1044,"Republican",6287
13227,"GA","PICKENS",6287,-84.47880513,34.45689309,645,"Republican",6287
13227,"GA","PICKENS",6287,-84.47880513,34.45689309,1119,"Republican",6287
13227,"GA","PICKENS",6287,-84.47880513,34.45689309,0,"Republican",6287
13227,"GA","PICKENS",5994,-84.47880513,34.45689309,1044,"Republican",5994
13227,"GA","PICKENS",5994,-84.47880513,34.45689309,645,"Republican",5994
13227,"GA","PICKENS",5994,-84.47880513,34.45689309,1119,"Republican",5994
13227,"GA","PICKENS",5994,-84.47880513,34.45689309,0,"Republican",5994
13227,"GA","PICKENS",8,-84.47880513,34.45689309,1044,"Democrat",1044
13227,"GA","PICKENS",8,-84.47880513,34.45689309,645,"Democrat",645
13227,"GA","PICKENS",8,-84.47880513,34.45689309,1119,"Democrat",1119
13227,"GA","PICKENS",8,-84.47880513,34.45689309,0,"Republican",8
13227,"GA","PICKENS",1786,-84.47880513,34.45689309,1044,"Republican",1786
13227,"GA","PICKENS",1786,-84.47880513,34.45689309,645,"Republican",1786
13227,"GA","PICKENS",1786,-84.47880513,34.45689309,1119,"Republican",1786
13227,"GA","PICKENS",1786,-84.47880513,34.45689309,0,"Republican",1786
13229,"GA","PIERCE",1208,-82.23795196,31.35385345,0,"Republican",1208
13229,"GA","PIERCE",1208,-82.23795196,31.35385345,368,"Republican",1208
13229,"GA","PIERCE",1208,-82.23795196,31.35385345,122,"Republican",1208
13229,"GA","PIERCE",1208,-82.23795196,31.35385345,610,"Republican",1208
13229,"GA","PIERCE",5768,-82.23795196,31.35385345,0,"Republican",5768
13229,"GA","PIERCE",5768,-82.23795196,31.35385345,368,"Republican",5768
13229,"GA","PIERCE",5768,-82.23795196,31.35385345,122,"Republican",5768
13229,"GA","PIERCE",5768,-82.23795196,31.35385345,610,"Republican",5768
13229,"GA","PIERCE",0,-82.23795196,31.35385345,0,"Neither",0
13229,"GA","PIERCE",0,-82.23795196,31.35385345,368,"Democrat",368
13229,"GA","PIERCE",0,-82.23795196,31.35385345,122,"Democrat",122
13229,"GA","PIERCE",0,-82.23795196,31.35385345,610,"Democrat",610
13229,"GA","PIERCE",923,-82.23795196,31.35385345,0,"Republican",923
13229,"GA","PIERCE",923,-82.23795196,31.35385345,368,"Republican",923
13229,"GA","PIERCE",923,-82.23795196,31.35385345,122,"Republican",923
13229,"GA","PIERCE",923,-82.23795196,31.35385345,610,"Republican",923
13231,"GA","PIKE",5864,-84.40519406,33.07988914,695,"Republican",5864
13231,"GA","PIKE",5864,-84.40519406,33.07988914,523,"Republican",5864
13231,"GA","PIKE",5864,-84.40519406,33.07988914,2,"Republican",5864
13231,"GA","PIKE",5864,-84.40519406,33.07988914,285,"Republican",5864
13231,"GA","PIKE",2341,-84.40519406,33.07988914,695,"Republican",2341
13231,"GA","PIKE",2341,-84.40519406,33.07988914,523,"Republican",2341
13231,"GA","PIKE",2341,-84.40519406,33.07988914,2,"Republican",2341
13231,"GA","PIKE",2341,-84.40519406,33.07988914,285,"Republican",2341
13231,"GA","PIKE",919,-84.40519406,33.07988914,695,"Republican",919
13231,"GA","PIKE",919,-84.40519406,33.07988914,523,"Republican",919
13231,"GA","PIKE",919,-84.40519406,33.07988914,2,"Republican",919
13231,"GA","PIKE",919,-84.40519406,33.07988914,285,"Republican",919
13231,"GA","PIKE",3,-84.40519406,33.07988914,695,"Democrat",695
13231,"GA","PIKE",3,-84.40519406,33.07988914,523,"Democrat",523
13231,"GA","PIKE",3,-84.40519406,33.07988914,2,"Republican",3
13231,"GA","PIKE",3,-84.40519406,33.07988914,285,"Democrat",285
13233,"GA","POLK",2849,-85.19545576,33.99676526,6,"Republican",2849
13233,"GA","POLK",2849,-85.19545576,33.99676526,607,"Republican",2849
13233,"GA","POLK",2849,-85.19545576,33.99676526,1957,"Republican",2849
13233,"GA","POLK",2849,-85.19545576,33.99676526,1088,"Republican",2849
13233,"GA","POLK",9021,-85.19545576,33.99676526,6,"Republican",9021
13233,"GA","POLK",9021,-85.19545576,33.99676526,607,"Republican",9021
13233,"GA","POLK",9021,-85.19545576,33.99676526,1957,"Republican",9021
13233,"GA","POLK",9021,-85.19545576,33.99676526,1088,"Republican",9021
13233,"GA","POLK",1707,-85.19545576,33.99676526,6,"Republican",1707
13233,"GA","POLK",1707,-85.19545576,33.99676526,607,"Republican",1707
13233,"GA","POLK",1707,-85.19545576,33.99676526,1957,"Democrat",1957
13233,"GA","POLK",1707,-85.19545576,33.99676526,1088,"Republican",1707
13233,"GA","POLK",12,-85.19545576,33.99676526,6,"Republican",12
13233,"GA","POLK",12,-85.19545576,33.99676526,607,"Democrat",607
13233,"GA","POLK",12,-85.19545576,33.99676526,1957,"Democrat",1957
13233,"GA","POLK",12,-85.19545576,33.99676526,1088,"Democrat",1088
13235,"GA","PULASKI",1,-83.51736207,32.22799713,715,"Democrat",715
13235,"GA","PULASKI",1,-83.51736207,32.22799713,337,"Democrat",337
13235,"GA","PULASKI",1,-83.51736207,32.22799713,165,"Democrat",165
13235,"GA","PULASKI",1,-83.51736207,32.22799713,0,"Republican",1
13235,"GA","PULASKI",313,-83.51736207,32.22799713,715,"Democrat",715
13235,"GA","PULASKI",313,-83.51736207,32.22799713,337,"Democrat",337
13235,"GA","PULASKI",313,-83.51736207,32.22799713,165,"Republican",313
13235,"GA","PULASKI",313,-83.51736207,32.22799713,0,"Republican",313
13235,"GA","PULASKI",336,-83.51736207,32.22799713,715,"Democrat",715
13235,"GA","PULASKI",336,-83.51736207,32.22799713,337,"Democrat",337
13235,"GA","PULASKI",336,-83.51736207,32.22799713,165,"Republican",336
13235,"GA","PULASKI",336,-83.51736207,32.22799713,0,"Republican",336
13235,"GA","PULASKI",2155,-83.51736207,32.22799713,715,"Republican",2155
13235,"GA","PULASKI",2155,-83.51736207,32.22799713,337,"Republican",2155
13235,"GA","PULASKI",2155,-83.51736207,32.22799713,165,"Republican",2155
13235,"GA","PULASKI",2155,-83.51736207,32.22799713,0,"Republican",2155
13237,"GA","PUTNAM",1,-83.3775443,33.32153937,1500,"Democrat",1500
13237,"GA","PUTNAM",1,-83.3775443,33.32153937,470,"Democrat",470
13237,"GA","PUTNAM",1,-83.3775443,33.32153937,1478,"Democrat",1478
13237,"GA","PUTNAM",1,-83.3775443,33.32153937,0,"Republican",1
13237,"GA","PUTNAM",1760,-83.3775443,33.32153937,1500,"Republican",1760
13237,"GA","PUTNAM",1760,-83.3775443,33.32153937,470,"Republican",1760
13237,"GA","PUTNAM",1760,-83.3775443,33.32153937,1478,"Republican",1760
13237,"GA","PUTNAM",1760,-83.3775443,33.32153937,0,"Republican",1760
13237,"GA","PUTNAM",1547,-83.3775443,33.32153937,1500,"Republican",1547
13237,"GA","PUTNAM",1547,-83.3775443,33.32153937,470,"Republican",1547
13237,"GA","PUTNAM",1547,-83.3775443,33.32153937,1478,"Republican",1547
13237,"GA","PUTNAM",1547,-83.3775443,33.32153937,0,"Republican",1547
13237,"GA","PUTNAM",4983,-83.3775443,33.32153937,1500,"Republican",4983
13237,"GA","PUTNAM",4983,-83.3775443,33.32153937,470,"Republican",4983
13237,"GA","PUTNAM",4983,-83.3775443,33.32153937,1478,"Republican",4983
13237,"GA","PUTNAM",4983,-83.3775443,33.32153937,0,"Republican",4983
13239,"GA","QUITMAN",353,-85.02807542,31.85470555,137,"Republican",353
13239,"GA","QUITMAN",353,-85.02807542,31.85470555,196,"Republican",353
13239,"GA","QUITMAN",353,-85.02807542,31.85470555,163,"Republican",353
13239,"GA","QUITMAN",353,-85.02807542,31.85470555,1,"Republican",353
13239,"GA","QUITMAN",88,-85.02807542,31.85470555,137,"Democrat",137
13239,"GA","QUITMAN",88,-85.02807542,31.85470555,196,"Democrat",196
13239,"GA","QUITMAN",88,-85.02807542,31.85470555,163,"Democrat",163
13239,"GA","QUITMAN",88,-85.02807542,31.85470555,1,"Republican",88
13239,"GA","QUITMAN",0,-85.02807542,31.85470555,137,"Democrat",137
13239,"GA","QUITMAN",0,-85.02807542,31.85470555,196,"Democrat",196
13239,"GA","QUITMAN",0,-85.02807542,31.85470555,163,"Democrat",163
13239,"GA","QUITMAN",0,-85.02807542,31.85470555,1,"Democrat",1
13239,"GA","QUITMAN",163,-85.02807542,31.85470555,137,"Republican",163
13239,"GA","QUITMAN",163,-85.02807542,31.85470555,196,"Democrat",196
13239,"GA","QUITMAN",163,-85.02807542,31.85470555,163,"Neither",0
13239,"GA","QUITMAN",163,-85.02807542,31.85470555,1,"Republican",163
13241,"GA","RABUN",1663,-83.41437967,34.8788537,897,"Republican",1663
13241,"GA","RABUN",1663,-83.41437967,34.8788537,0,"Republican",1663
13241,"GA","RABUN",1663,-83.41437967,34.8788537,888,"Republican",1663
13241,"GA","RABUN",1663,-83.41437967,34.8788537,199,"Republican",1663
13241,"GA","RABUN",0,-83.41437967,34.8788537,897,"Democrat",897
13241,"GA","RABUN",0,-83.41437967,34.8788537,0,"Neither",0
13241,"GA","RABUN",0,-83.41437967,34.8788537,888,"Democrat",888
13241,"GA","RABUN",0,-83.41437967,34.8788537,199,"Democrat",199
13241,"GA","RABUN",1207,-83.41437967,34.8788537,897,"Republican",1207
13241,"GA","RABUN",1207,-83.41437967,34.8788537,0,"Republican",1207
13241,"GA","RABUN",1207,-83.41437967,34.8788537,888,"Republican",1207
13241,"GA","RABUN",1207,-83.41437967,34.8788537,199,"Republican",1207
13241,"GA","RABUN",4604,-83.41437967,34.8788537,897,"Republican",4604
13241,"GA","RABUN",4604,-83.41437967,34.8788537,0,"Republican",4604
13241,"GA","RABUN",4604,-83.41437967,34.8788537,888,"Republican",4604
13241,"GA","RABUN",4604,-83.41437967,34.8788537,199,"Republican",4604
13243,"GA","RANDOLPH",214,-84.76042379,31.75271078,402,"Democrat",402
13243,"GA","RANDOLPH",214,-84.76042379,31.75271078,3,"Republican",214
13243,"GA","RANDOLPH",214,-84.76042379,31.75271078,802,"Democrat",802
13243,"GA","RANDOLPH",214,-84.76042379,31.75271078,464,"Democrat",464
13243,"GA","RANDOLPH",321,-84.76042379,31.75271078,402,"Democrat",402
13243,"GA","RANDOLPH",321,-84.76042379,31.75271078,3,"Republican",321
13243,"GA","RANDOLPH",321,-84.76042379,31.75271078,802,"Democrat",802
13243,"GA","RANDOLPH",321,-84.76042379,31.75271078,464,"Democrat",464
13243,"GA","RANDOLPH",0,-84.76042379,31.75271078,402,"Democrat",402
13243,"GA","RANDOLPH",0,-84.76042379,31.75271078,3,"Democrat",3
13243,"GA","RANDOLPH",0,-84.76042379,31.75271078,802,"Democrat",802
13243,"GA","RANDOLPH",0,-84.76042379,31.75271078,464,"Democrat",464
13243,"GA","RANDOLPH",856,-84.76042379,31.75271078,402,"Republican",856
13243,"GA","RANDOLPH",856,-84.76042379,31.75271078,3,"Republican",856
13243,"GA","RANDOLPH",856,-84.76042379,31.75271078,802,"Republican",856
13243,"GA","RANDOLPH",856,-84.76042379,31.75271078,464,"Republican",856
13245,"GA","RICHMOND",6233,-82.08329035,33.36000634,21348,"Democrat",21348
13245,"GA","RICHMOND",6233,-82.08329035,33.36000634,11843,"Democrat",11843
13245,"GA","RICHMOND",6233,-82.08329035,33.36000634,153,"Republican",6233
13245,"GA","RICHMOND",6233,-82.08329035,33.36000634,25780,"Democrat",25780
13245,"GA","RICHMOND",8584,-82.08329035,33.36000634,21348,"Democrat",21348
13245,"GA","RICHMOND",8584,-82.08329035,33.36000634,11843,"Democrat",11843
13245,"GA","RICHMOND",8584,-82.08329035,33.36000634,153,"Republican",8584
13245,"GA","RICHMOND",8584,-82.08329035,33.36000634,25780,"Democrat",25780
13245,"GA","RICHMOND",11931,-82.08329035,33.36000634,21348,"Democrat",21348
13245,"GA","RICHMOND",11931,-82.08329035,33.36000634,11843,"Republican",11931
13245,"GA","RICHMOND",11931,-82.08329035,33.36000634,153,"Republican",11931
13245,"GA","RICHMOND",11931,-82.08329035,33.36000634,25780,"Democrat",25780
13245,"GA","RICHMOND",33,-82.08329035,33.36000634,21348,"Democrat",21348
13245,"GA","RICHMOND",33,-82.08329035,33.36000634,11843,"Democrat",11843
13245,"GA","RICHMOND",33,-82.08329035,33.36000634,153,"Democrat",153
13245,"GA","RICHMOND",33,-82.08329035,33.36000634,25780,"Democrat",25780
13247,"GA","ROCKDALE",15,-84.03489694,33.64973022,3543,"Democrat",3543
13247,"GA","ROCKDALE",15,-84.03489694,33.64973022,9429,"Democrat",9429
13247,"GA","ROCKDALE",15,-84.03489694,33.64973022,18248,"Democrat",18248
13247,"GA","ROCKDALE",15,-84.03489694,33.64973022,24,"Democrat",24
13247,"GA","ROCKDALE",7466,-84.03489694,33.64973022,3543,"Republican",7466
13247,"GA","ROCKDALE",7466,-84.03489694,33.64973022,9429,"Democrat",9429
13247,"GA","ROCKDALE",7466,-84.03489694,33.64973022,18248,"Democrat",18248
13247,"GA","ROCKDALE",7466,-84.03489694,33.64973022,24,"Republican",7466
13247,"GA","ROCKDALE",2526,-84.03489694,33.64973022,3543,"Democrat",3543
13247,"GA","ROCKDALE",2526,-84.03489694,33.64973022,9429,"Democrat",9429
13247,"GA","ROCKDALE",2526,-84.03489694,33.64973022,18248,"Democrat",18248
13247,"GA","ROCKDALE",2526,-84.03489694,33.64973022,24,"Republican",2526
13247,"GA","ROCKDALE",3005,-84.03489694,33.64973022,3543,"Democrat",3543
13247,"GA","ROCKDALE",3005,-84.03489694,33.64973022,9429,"Democrat",9429
13247,"GA","ROCKDALE",3005,-84.03489694,33.64973022,18248,"Democrat",18248
13247,"GA","ROCKDALE",3005,-84.03489694,33.64973022,24,"Republican",3005
13249,"GA","SCHLEY",154,-84.33914099,32.25462234,0,"Republican",154
13249,"GA","SCHLEY",154,-84.33914099,32.25462234,240,"Democrat",240
13249,"GA","SCHLEY",154,-84.33914099,32.25462234,65,"Republican",154
13249,"GA","SCHLEY",154,-84.33914099,32.25462234,157,"Democrat",157
13249,"GA","SCHLEY",304,-84.33914099,32.25462234,0,"Republican",304
13249,"GA","SCHLEY",304,-84.33914099,32.25462234,240,"Republican",304
13249,"GA","SCHLEY",304,-84.33914099,32.25462234,65,"Republican",304
13249,"GA","SCHLEY",304,-84.33914099,32.25462234,157,"Republican",304
13249,"GA","SCHLEY",1,-84.33914099,32.25462234,0,"Republican",1
13249,"GA","SCHLEY",1,-84.33914099,32.25462234,240,"Democrat",240
13249,"GA","SCHLEY",1,-84.33914099,32.25462234,65,"Democrat",65
13249,"GA","SCHLEY",1,-84.33914099,32.25462234,157,"Democrat",157
13249,"GA","SCHLEY",1341,-84.33914099,32.25462234,0,"Republican",1341
13249,"GA","SCHLEY",1341,-84.33914099,32.25462234,240,"Republican",1341
13249,"GA","SCHLEY",1341,-84.33914099,32.25462234,65,"Republican",1341
13249,"GA","SCHLEY",1341,-84.33914099,32.25462234,157,"Republican",1341
13251,"GA","SCREVEN",505,-81.61714873,32.75691243,601,"Democrat",601
13251,"GA","SCREVEN",505,-81.61714873,32.75691243,1264,"Democrat",1264
13251,"GA","SCREVEN",505,-81.61714873,32.75691243,7,"Republican",505
13251,"GA","SCREVEN",505,-81.61714873,32.75691243,789,"Democrat",789
13251,"GA","SCREVEN",11,-81.61714873,32.75691243,601,"Democrat",601
13251,"GA","SCREVEN",11,-81.61714873,32.75691243,1264,"Democrat",1264
13251,"GA","SCREVEN",11,-81.61714873,32.75691243,7,"Republican",11
13251,"GA","SCREVEN",11,-81.61714873,32.75691243,789,"Democrat",789
13251,"GA","SCREVEN",2140,-81.61714873,32.75691243,601,"Republican",2140
13251,"GA","SCREVEN",2140,-81.61714873,32.75691243,1264,"Republican",2140
13251,"GA","SCREVEN",2140,-81.61714873,32.75691243,7,"Republican",2140
13251,"GA","SCREVEN",2140,-81.61714873,32.75691243,789,"Republican",2140
13251,"GA","SCREVEN",1260,-81.61714873,32.75691243,601,"Republican",1260
13251,"GA","SCREVEN",1260,-81.61714873,32.75691243,1264,"Democrat",1264
13251,"GA","SCREVEN",1260,-81.61714873,32.75691243,7,"Republican",1260
13251,"GA","SCREVEN",1260,-81.61714873,32.75691243,789,"Republican",1260
13253,"GA","SEMINOLE",1390,-84.88019395,30.93365621,294,"Republican",1390
13253,"GA","SEMINOLE",1390,-84.88019395,30.93365621,0,"Republican",1390
13253,"GA","SEMINOLE",1390,-84.88019395,30.93365621,269,"Republican",1390
13253,"GA","SEMINOLE",1390,-84.88019395,30.93365621,691,"Republican",1390
13253,"GA","SEMINOLE",277,-84.88019395,30.93365621,294,"Democrat",294
13253,"GA","SEMINOLE",277,-84.88019395,30.93365621,0,"Republican",277
13253,"GA","SEMINOLE",277,-84.88019395,30.93365621,269,"Republican",277
13253,"GA","SEMINOLE",277,-84.88019395,30.93365621,691,"Democrat",691
13253,"GA","SEMINOLE",944,-84.88019395,30.93365621,294,"Republican",944
13253,"GA","SEMINOLE",944,-84.88019395,30.93365621,0,"Republican",944
13253,"GA","SEMINOLE",944,-84.88019395,30.93365621,269,"Republican",944
13253,"GA","SEMINOLE",944,-84.88019395,30.93365621,691,"Republican",944
13253,"GA","SEMINOLE",0,-84.88019395,30.93365621,294,"Democrat",294
13253,"GA","SEMINOLE",0,-84.88019395,30.93365621,0,"Neither",0
13253,"GA","SEMINOLE",0,-84.88019395,30.93365621,269,"Democrat",269
13253,"GA","SEMINOLE",0,-84.88019395,30.93365621,691,"Democrat",691
13255,"GA","SPALDING",8801,-84.29645645,33.25386686,4600,"Republican",8801
13255,"GA","SPALDING",8801,-84.29645645,33.25386686,2554,"Republican",8801
13255,"GA","SPALDING",8801,-84.29645645,33.25386686,4264,"Republican",8801
13255,"GA","SPALDING",8801,-84.29645645,33.25386686,366,"Republican",8801
13255,"GA","SPALDING",532,-84.29645645,33.25386686,4600,"Democrat",4600
13255,"GA","SPALDING",532,-84.29645645,33.25386686,2554,"Democrat",2554
13255,"GA","SPALDING",532,-84.29645645,33.25386686,4264,"Democrat",4264
13255,"GA","SPALDING",532,-84.29645645,33.25386686,366,"Republican",532
13255,"GA","SPALDING",5234,-84.29645645,33.25386686,4600,"Republican",5234
13255,"GA","SPALDING",5234,-84.29645645,33.25386686,2554,"Republican",5234
13255,"GA","SPALDING",5234,-84.29645645,33.25386686,4264,"Republican",5234
13255,"GA","SPALDING",5234,-84.29645645,33.25386686,366,"Republican",5234
13255,"GA","SPALDING",3490,-84.29645645,33.25386686,4600,"Democrat",4600
13255,"GA","SPALDING",3490,-84.29645645,33.25386686,2554,"Republican",3490
13255,"GA","SPALDING",3490,-84.29645645,33.25386686,4264,"Democrat",4264
13255,"GA","SPALDING",3490,-84.29645645,33.25386686,366,"Republican",3490
13257,"GA","STEPHENS",6765,-83.29412301,34.55440171,0,"Republican",6765
13257,"GA","STEPHENS",6765,-83.29412301,34.55440171,291,"Republican",6765
13257,"GA","STEPHENS",6765,-83.29412301,34.55440171,1288,"Republican",6765
13257,"GA","STEPHENS",6765,-83.29412301,34.55440171,806,"Republican",6765
13257,"GA","STEPHENS",1365,-83.29412301,34.55440171,0,"Republican",1365
13257,"GA","STEPHENS",1365,-83.29412301,34.55440171,291,"Republican",1365
13257,"GA","STEPHENS",1365,-83.29412301,34.55440171,1288,"Republican",1365
13257,"GA","STEPHENS",1365,-83.29412301,34.55440171,806,"Republican",1365
13257,"GA","STEPHENS",1234,-83.29412301,34.55440171,0,"Republican",1234
13257,"GA","STEPHENS",1234,-83.29412301,34.55440171,291,"Republican",1234
13257,"GA","STEPHENS",1234,-83.29412301,34.55440171,1288,"Democrat",1288
13257,"GA","STEPHENS",1234,-83.29412301,34.55440171,806,"Republican",1234
13257,"GA","STEPHENS",4,-83.29412301,34.55440171,0,"Republican",4
13257,"GA","STEPHENS",4,-83.29412301,34.55440171,291,"Democrat",291
13257,"GA","STEPHENS",4,-83.29412301,34.55440171,1288,"Democrat",1288
13257,"GA","STEPHENS",4,-83.29412301,34.55440171,806,"Democrat",806
13259,"GA","STEWART",5,-84.85070323,32.0705958,292,"Democrat",292
13259,"GA","STEWART",5,-84.85070323,32.0705958,7,"Democrat",7
13259,"GA","STEWART",5,-84.85070323,32.0705958,378,"Democrat",378
13259,"GA","STEWART",5,-84.85070323,32.0705958,505,"Democrat",505
13259,"GA","STEWART",462,-84.85070323,32.0705958,292,"Republican",462
13259,"GA","STEWART",462,-84.85070323,32.0705958,7,"Republican",462
13259,"GA","STEWART",462,-84.85070323,32.0705958,378,"Republican",462
13259,"GA","STEWART",462,-84.85070323,32.0705958,505,"Democrat",505
13259,"GA","STEWART",229,-84.85070323,32.0705958,292,"Democrat",292
13259,"GA","STEWART",229,-84.85070323,32.0705958,7,"Republican",229
13259,"GA","STEWART",229,-84.85070323,32.0705958,378,"Democrat",378
13259,"GA","STEWART",229,-84.85070323,32.0705958,505,"Democrat",505
13259,"GA","STEWART",105,-84.85070323,32.0705958,292,"Democrat",292
13259,"GA","STEWART",105,-84.85070323,32.0705958,7,"Republican",105
13259,"GA","STEWART",105,-84.85070323,32.0705958,378,"Democrat",378
