"county_fips","state_po","county_name","party","candidatevotes","lon","lat","rMapState","rMapCounty"
13291,"GA","UNION","DEMOCRAT",1303,-84.0030221,34.82879002,"georgia","union"
13291,"GA","UNION","REPUBLICAN",7008,-84.0030221,34.82879002,"georgia","union"
13291,"GA","UNION","REPUBLICAN",3400,-84.0030221,34.82879002,"georgia","union"
13291,"GA","UNION","REPUBLICAN",2232,-84.0030221,34.82879002,"georgia","union"
13291,"GA","UNION","REPUBLICAN",11,-84.0030221,34.82879002,"georgia","union"
13293,"GA","UPSON","REPUBLICAN",6,-84.30831782,32.87759299,"georgia","upson"
13293,"GA","UPSON","REPUBLICAN",1364,-84.30831782,32.87759299,"georgia","upson"
13293,"GA","UPSON","REPUBLICAN",6063,-84.30831782,32.87759299,"georgia","upson"
13293,"GA","UPSON","DEMOCRAT",646,-84.30831782,32.87759299,"georgia","upson"
13293,"GA","UPSON","DEMOCRAT",1983,-84.30831782,32.87759299,"georgia","upson"
13293,"GA","UPSON","REPUBLICAN",1175,-84.30831782,32.87759299,"georgia","upson"
13293,"GA","UPSON","DEMOCRAT",0,-84.30831782,32.87759299,"georgia","upson"
13293,"GA","UPSON","DEMOCRAT",1572,-84.30831782,32.87759299,"georgia","upson"
13295,"GA","WALKER","DEMOCRAT",2567,-85.29841149,34.72315853,"georgia","walker"
13295,"GA","WALKER","DEMOCRAT",2206,-85.29841149,34.72315853,"georgia","walker"
13295,"GA","WALKER","REPUBLICAN",3517,-85.29841149,34.72315853,"georgia","walker"
13295,"GA","WALKER","REPUBLICAN",14089,-85.29841149,34.72315853,"georgia","walker"
13295,"GA","WALKER","DEMOCRAT",994,-85.29841149,34.72315853,"georgia","walker"
13295,"GA","WALKER","DEMOCRAT",2,-85.29841149,34.72315853,"georgia","walker"
13295,"GA","WALKER","REPUBLICAN",8,-85.29841149,34.72315853,"georgia","walker"
13295,"GA","WALKER","REPUBLICAN",5560,-85.29841149,34.72315853,"georgia","walker"
13297,"GA","WALTON","REPUBLICAN",6031,-83.73888319,33.7748198,"georgia","walton"
13297,"GA","WALTON","REPUBLICAN",22594,-83.73888319,33.7748198,"georgia","walton"
13297,"GA","WALTON","DEMOCRAT",11,-83.73888319,33.7748198,"georgia","walton"
13297,"GA","WALTON","DEMOCRAT",2145,-83.73888319,33.7748198,"georgia","walton"
13297,"GA","WALTON","REPUBLICAN",9202,-83.73888319,33.7748198,"georgia","walton"
13297,"GA","WALTON","REPUBLICAN",15,-83.73888319,33.7748198,"georgia","walton"
13297,"GA","WALTON","DEMOCRAT",6272,-83.73888319,33.7748198,"georgia","walton"
13297,"GA","WALTON","DEMOCRAT",4254,-83.73888319,33.7748198,"georgia","walton"
13299,"GA","WARE","DEMOCRAT",26,-82.45738934,31.03026156,"georgia","ware"
13299,"GA","WARE","DEMOCRAT",2066,-82.45738934,31.03026156,"georgia","ware"
13299,"GA","WARE","DEMOCRAT",563,-82.45738934,31.03026156,"georgia","ware"
13299,"GA","WARE","REPUBLICAN",1368,-82.45738934,31.03026156,"georgia","ware"
13299,"GA","WARE","REPUBLICAN",2577,-82.45738934,31.03026156,"georgia","ware"
13299,"GA","WARE","DEMOCRAT",1556,-82.45738934,31.03026156,"georgia","ware"
13299,"GA","WARE","REPUBLICAN",20,-82.45738934,31.03026156,"georgia","ware"
13299,"GA","WARE","REPUBLICAN",5900,-82.45738934,31.03026156,"georgia","ware"
13301,"GA","WARREN","DEMOCRAT",297,-82.68845957,33.40740375,"georgia","warren"
13301,"GA","WARREN","DEMOCRAT",0,-82.68845957,33.40740375,"georgia","warren"
13301,"GA","WARREN","REPUBLICAN",0,-82.68845957,33.40740375,"georgia","warren"
13301,"GA","WARREN","DEMOCRAT",632,-82.68845957,33.40740375,"georgia","warren"
13301,"GA","WARREN","DEMOCRAT",540,-82.68845957,33.40740375,"georgia","warren"
13301,"GA","WARREN","REPUBLICAN",771,-82.68845957,33.40740375,"georgia","warren"
13301,"GA","WARREN","REPUBLICAN",205,-82.68845957,33.40740375,"georgia","warren"
13301,"GA","WARREN","REPUBLICAN",190,-82.68845957,33.40740375,"georgia","warren"
13303,"GA","WASHINGTON","REPUBLICAN",5,-82.81165364,32.97327729,"georgia","washington"
13303,"GA","WASHINGTON","REPUBLICAN",1481,-82.81165364,32.97327729,"georgia","washington"
13303,"GA","WASHINGTON","REPUBLICAN",2458,-82.81165364,32.97327729,"georgia","washington"
13303,"GA","WASHINGTON","DEMOCRAT",5,-82.81165364,32.97327729,"georgia","washington"
13303,"GA","WASHINGTON","DEMOCRAT",1071,-82.81165364,32.97327729,"georgia","washington"
13303,"GA","WASHINGTON","REPUBLICAN",719,-82.81165364,32.97327729,"georgia","washington"
13303,"GA","WASHINGTON","DEMOCRAT",1811,-82.81165364,32.97327729,"georgia","washington"
13303,"GA","WASHINGTON","DEMOCRAT",1843,-82.81165364,32.97327729,"georgia","washington"
13305,"GA","WAYNE","DEMOCRAT",736,-81.93083996,31.55234823,"georgia","wayne"
13305,"GA","WAYNE","DEMOCRAT",2,-81.93083996,31.55234823,"georgia","wayne"
13305,"GA","WAYNE","REPUBLICAN",1354,-81.93083996,31.55234823,"georgia","wayne"
13305,"GA","WAYNE","DEMOCRAT",1489,-81.93083996,31.55234823,"georgia","wayne"
13305,"GA","WAYNE","DEMOCRAT",460,-81.93083996,31.55234823,"georgia","wayne"
13305,"GA","WAYNE","REPUBLICAN",6131,-81.93083996,31.55234823,"georgia","wayne"
13305,"GA","WAYNE","REPUBLICAN",2495,-81.93083996,31.55234823,"georgia","wayne"
13305,"GA","WAYNE","REPUBLICAN",7,-81.93083996,31.55234823,"georgia","wayne"
13307,"GA","WEBSTER","REPUBLICAN",121,-84.57432213,32.03907625,"georgia","webster"
13307,"GA","WEBSTER","DEMOCRAT",0,-84.57432213,32.03907625,"georgia","webster"
13307,"GA","WEBSTER","REPUBLICAN",488,-84.57432213,32.03907625,"georgia","webster"
13307,"GA","WEBSTER","REPUBLICAN",0,-84.57432213,32.03907625,"georgia","webster"
13307,"GA","WEBSTER","DEMOCRAT",142,-84.57432213,32.03907625,"georgia","webster"
13307,"GA","WEBSTER","REPUBLICAN",139,-84.57432213,32.03907625,"georgia","webster"
13307,"GA","WEBSTER","DEMOCRAT",270,-84.57432213,32.03907625,"georgia","webster"
13307,"GA","WEBSTER","DEMOCRAT",227,-84.57432213,32.03907625,"georgia","webster"
13309,"GA","WHEELER","DEMOCRAT",197,-82.74551708,32.11153746,"georgia","wheeler"
13309,"GA","WHEELER","DEMOCRAT",195,-82.74551708,32.11153746,"georgia","wheeler"
13309,"GA","WHEELER","DEMOCRAT",0,-82.74551708,32.11153746,"georgia","wheeler"
13309,"GA","WHEELER","REPUBLICAN",943,-82.74551708,32.11153746,"georgia","wheeler"
13309,"GA","WHEELER","REPUBLICAN",0,-82.74551708,32.11153746,"georgia","wheeler"
13309,"GA","WHEELER","REPUBLICAN",202,-82.74551708,32.11153746,"georgia","wheeler"
13309,"GA","WHEELER","REPUBLICAN",438,-82.74551708,32.11153746,"georgia","wheeler"
13309,"GA","WHEELER","DEMOCRAT",297,-82.74551708,32.11153746,"georgia","wheeler"
13311,"GA","WHITE","REPUBLICAN",6680,-83.75173181,34.64157607,"georgia","white"
13311,"GA","WHITE","REPUBLICAN",3448,-83.75173181,34.64157607,"georgia","white"
13311,"GA","WHITE","REPUBLICAN",2088,-83.75173181,34.64157607,"georgia","white"
13311,"GA","WHITE","DEMOCRAT",372,-83.75173181,34.64157607,"georgia","white"
13311,"GA","WHITE","DEMOCRAT",973,-83.75173181,34.64157607,"georgia","white"
13311,"GA","WHITE","REPUBLICAN",6,-83.75173181,34.64157607,"georgia","white"
13311,"GA","WHITE","DEMOCRAT",1066,-83.75173181,34.64157607,"georgia","white"
13311,"GA","WHITE","DEMOCRAT",0,-83.75173181,34.64157607,"georgia","white"
13313,"GA","WHITFIELD","DEMOCRAT",2840,-84.97160476,34.79698965,"georgia","whitfield"
13313,"GA","WHITFIELD","DEMOCRAT",4997,-84.97160476,34.79698965,"georgia","whitfield"
13313,"GA","WHITFIELD","REPUBLICAN",45,-84.97160476,34.79698965,"georgia","whitfield"
13313,"GA","WHITFIELD","DEMOCRAT",2814,-84.97160476,34.79698965,"georgia","whitfield"
13313,"GA","WHITFIELD","REPUBLICAN",8963,-84.97160476,34.79698965,"georgia","whitfield"
13313,"GA","WHITFIELD","REPUBLICAN",13084,-84.97160476,34.79698965,"georgia","whitfield"
13313,"GA","WHITFIELD","REPUBLICAN",3544,-84.97160476,34.79698965,"georgia","whitfield"
13313,"GA","WHITFIELD","DEMOCRAT",19,-84.97160476,34.79698965,"georgia","whitfield"
13315,"GA","WILCOX","DEMOCRAT",365,-83.4709038,31.96945999,"georgia","wilcox"
13315,"GA","WILCOX","REPUBLICAN",343,-83.4709038,31.96945999,"georgia","wilcox"
13315,"GA","WILCOX","REPUBLICAN",1317,-83.4709038,31.96945999,"georgia","wilcox"
13315,"GA","WILCOX","REPUBLICAN",0,-83.4709038,31.96945999,"georgia","wilcox"
13315,"GA","WILCOX","REPUBLICAN",743,-83.4709038,31.96945999,"georgia","wilcox"
13315,"GA","WILCOX","DEMOCRAT",285,-83.4709038,31.96945999,"georgia","wilcox"
13315,"GA","WILCOX","DEMOCRAT",212,-83.4709038,31.96945999,"georgia","wilcox"
13315,"GA","WILCOX","DEMOCRAT",0,-83.4709038,31.96945999,"georgia","wilcox"
13317,"GA","WILKES","REPUBLICAN",704,-82.75555773,33.78377472,"georgia","wilkes"
13317,"GA","WILKES","REPUBLICAN",3,-82.75555773,33.78377472,"georgia","wilkes"
13317,"GA","WILKES","DEMOCRAT",504,-82.75555773,33.78377472,"georgia","wilkes"
13317,"GA","WILKES","REPUBLICAN",1649,-82.75555773,33.78377472,"georgia","wilkes"
13317,"GA","WILKES","DEMOCRAT",897,-82.75555773,33.78377472,"georgia","wilkes"
13317,"GA","WILKES","DEMOCRAT",755,-82.75555773,33.78377472,"georgia","wilkes"
13317,"GA","WILKES","REPUBLICAN",467,-82.75555773,33.78377472,"georgia","wilkes"
13317,"GA","WILKES","DEMOCRAT",4,-82.75555773,33.78377472,"georgia","wilkes"
13319,"GA","WILKINSON","DEMOCRAT",602,-83.19499133,32.80105336,"georgia","wilkinson"
13319,"GA","WILKINSON","DEMOCRAT",3,-83.19499133,32.80105336,"georgia","wilkinson"
13319,"GA","WILKINSON","REPUBLICAN",259,-83.19499133,32.80105336,"georgia","wilkinson"
13319,"GA","WILKINSON","REPUBLICAN",1109,-83.19499133,32.80105336,"georgia","wilkinson"
13319,"GA","WILKINSON","REPUBLICAN",1293,-83.19499133,32.80105336,"georgia","wilkinson"
13319,"GA","WILKINSON","DEMOCRAT",528,-83.19499133,32.80105336,"georgia","wilkinson"
13319,"GA","WILKINSON","REPUBLICAN",3,-83.19499133,32.80105336,"georgia","wilkinson"
13319,"GA","WILKINSON","DEMOCRAT",942,-83.19499133,32.80105336,"georgia","wilkinson"
13321,"GA","WORTH","DEMOCRAT",0,-83.87770693,31.54633994,"georgia","worth"
13321,"GA","WORTH","REPUBLICAN",766,-83.87770693,31.54633994,"georgia","worth"
13321,"GA","WORTH","REPUBLICAN",2779,-83.87770693,31.54633994,"georgia","worth"
13321,"GA","WORTH","REPUBLICAN",0,-83.87770693,31.54633994,"georgia","worth"
13321,"GA","WORTH","DEMOCRAT",994,-83.87770693,31.54633994,"georgia","worth"
13321,"GA","WORTH","DEMOCRAT",581,-83.87770693,31.54633994,"georgia","worth"
13321,"GA","WORTH","REPUBLICAN",3285,-83.87770693,31.54633994,"georgia","worth"
13321,"GA","WORTH","DEMOCRAT",820,-83.87770693,31.54633994,"georgia","worth"
16001,"ID","ADA","REPUBLICAN",130699,-116.235129,43.44663906,"idaho","ada"
16001,"ID","ADA","DEMOCRAT",120539,-116.235129,43.44663906,"idaho","ada"
16003,"ID","ADAMS","REPUBLICAN",1941,-116.4444561,44.89289693,"idaho","adams"
16003,"ID","ADAMS","DEMOCRAT",591,-116.4444561,44.89289693,"idaho","adams"
16005,"ID","BANNOCK","DEMOCRAT",14682,-112.2077244,42.66316922,"idaho","bannock"
16005,"ID","BANNOCK","REPUBLICAN",23331,-112.2077244,42.66316922,"idaho","bannock"
16007,"ID","BEAR LAKE","DEMOCRAT",350,-111.3381472,42.28692746,"idaho","bear lake"
16007,"ID","BEAR LAKE","REPUBLICAN",2914,-111.3381472,42.28692746,"idaho","bear lake"
16009,"ID","BENEWAH","DEMOCRAT",977,-116.6406021,47.20497168,"idaho","benewah"
16009,"ID","BENEWAH","REPUBLICAN",3878,-116.6406021,47.20497168,"idaho","benewah"
16011,"ID","BINGHAM","REPUBLICAN",15295,-112.4065686,43.2145345,"idaho","bingham"
16011,"ID","BINGHAM","DEMOCRAT",4124,-112.4065686,43.2145345,"idaho","bingham"
16013,"ID","BLAINE","REPUBLICAN",4032,-113.9824939,43.40861694,"idaho","blaine"
16013,"ID","BLAINE","DEMOCRAT",8919,-113.9824939,43.40861694,"idaho","blaine"
16015,"ID","BOISE","DEMOCRAT",1204,-115.7185953,43.98388814,"idaho","boise"
16015,"ID","BOISE","REPUBLICAN",3485,-115.7185953,43.98388814,"idaho","boise"
16017,"ID","BONNER","REPUBLICAN",18369,-116.5978875,48.2908136,"idaho","bonner"
16017,"ID","BONNER","DEMOCRAT",8310,-116.5978875,48.2908136,"idaho","bonner"
16019,"ID","BONNEVILLE","REPUBLICAN",37805,-111.6345457,43.38714666,"idaho","bonneville"
16019,"ID","BONNEVILLE","DEMOCRAT",14254,-111.6345457,43.38714666,"idaho","bonneville"
16021,"ID","BOUNDARY","REPUBLICAN",4937,-116.4502157,48.75758313,"idaho","boundary"
16021,"ID","BOUNDARY","DEMOCRAT",1220,-116.4502157,48.75758313,"idaho","boundary"
16023,"ID","BUTTE","DEMOCRAT",188,-113.1687397,43.72182305,"idaho","butte"
16023,"ID","BUTTE","REPUBLICAN",1202,-113.1687397,43.72182305,"idaho","butte"
16025,"ID","CAMAS","DEMOCRAT",149,-114.8068806,43.45612286,"idaho","camas"
16025,"ID","CAMAS","REPUBLICAN",507,-114.8068806,43.45612286,"idaho","camas"
16027,"ID","CANYON","REPUBLICAN",61759,-116.7066747,43.61993556,"idaho","canyon"
16027,"ID","CANYON","DEMOCRAT",25881,-116.7066747,43.61993556,"idaho","canyon"
16029,"ID","CARIBOU","REPUBLICAN",2906,-111.562418,42.77864713,"idaho","caribou"
16029,"ID","CARIBOU","DEMOCRAT",431,-111.562418,42.77864713,"idaho","caribou"
16031,"ID","CASSIA","REPUBLICAN",7907,-113.6180852,42.28886503,"idaho","cassia"
16031,"ID","CASSIA","DEMOCRAT",1464,-113.6180852,42.28886503,"idaho","cassia"
16033,"ID","CLARK","DEMOCRAT",41,-112.3491086,44.28617158,"idaho","clark"
16033,"ID","CLARK","REPUBLICAN",264,-112.3491086,44.28617158,"idaho","clark"
16035,"ID","CLEARWATER","REPUBLICAN",3453,-115.6237955,46.66200456,"idaho","clearwater"
16035,"ID","CLEARWATER","DEMOCRAT",877,-115.6237955,46.66200456,"idaho","clearwater"
16037,"ID","CUSTER","REPUBLICAN",2089,-114.2757986,44.24097848,"idaho","custer"
16037,"ID","CUSTER","DEMOCRAT",603,-114.2757986,44.24097848,"idaho","custer"
16039,"ID","ELMORE","REPUBLICAN",7246,-115.4663964,43.35513958,"idaho","elmore"
16039,"ID","ELMORE","DEMOCRAT",2601,-115.4663964,43.35513958,"idaho","elmore"
16041,"ID","FRANKLIN","REPUBLICAN",5845,-111.8197263,42.18004653,"idaho","franklin"
16041,"ID","FRANKLIN","DEMOCRAT",657,-111.8197263,42.18004653,"idaho","franklin"
16043,"ID","FREMONT","REPUBLICAN",5548,-111.4873637,44.23140919,"idaho","fremont"
16043,"ID","FREMONT","DEMOCRAT",998,-111.4873637,44.23140919,"idaho","fremont"
16045,"ID","GEM","REPUBLICAN",7951,-116.381522,44.06500259,"idaho","gem"
16045,"ID","GEM","DEMOCRAT",1803,-116.381522,44.06500259,"idaho","gem"
16047,"ID","GOODING","DEMOCRAT",1256,-114.8164737,42.97209769,"idaho","gooding"
16047,"ID","GOODING","REPUBLICAN",4659,-114.8164737,42.97209769,"idaho","gooding"
16049,"ID","IDAHO","DEMOCRAT",1561,-115.4603322,45.83172114,"idaho","idaho"
16049,"ID","IDAHO","REPUBLICAN",7826,-115.4603322,45.83172114,"idaho","idaho"
16051,"ID","JEFFERSON","DEMOCRAT",1661,-112.3131366,43.82071379,"idaho","jefferson"
16051,"ID","JEFFERSON","REPUBLICAN",12099,-112.3131366,43.82071379,"idaho","jefferson"
16053,"ID","JEROME","REPUBLICAN",5734,-114.2776528,42.69217724,"idaho","jerome"
16053,"ID","JEROME","DEMOCRAT",1893,-114.2776528,42.69217724,"idaho","jerome"
16055,"ID","KOOTENAI","DEMOCRAT",24312,-116.6850739,47.65907009,"idaho","kootenai"
16055,"ID","KOOTENAI","REPUBLICAN",62837,-116.6850739,47.65907009,"idaho","kootenai"
16057,"ID","LATAH","REPUBLICAN",9472,-116.6953935,46.8056758,"idaho","latah"
16057,"ID","LATAH","DEMOCRAT",10236,-116.6953935,46.8056758,"idaho","latah"
16059,"ID","LEMHI","DEMOCRAT",1032,-113.9276609,44.94531095,"idaho","lemhi"
16059,"ID","LEMHI","REPUBLICAN",3592,-113.9276609,44.94531095,"idaho","lemhi"
16061,"ID","LEWIS","DEMOCRAT",349,-116.413719,46.22970847,"idaho","lewis"
16061,"ID","LEWIS","REPUBLICAN",1489,-116.413719,46.22970847,"idaho","lewis"
16063,"ID","LINCOLN","REPUBLICAN",1469,-114.142976,43.00032964,"idaho","lincoln"
16063,"ID","LINCOLN","DEMOCRAT",414,-114.142976,43.00032964,"idaho","lincoln"
16065,"ID","MADISON","DEMOCRAT",2666,-111.6594852,43.77898491,"idaho","madison"
16065,"ID","MADISON","REPUBLICAN",13559,-111.6594852,43.77898491,"idaho","madison"
16067,"ID","MINIDOKA","REPUBLICAN",6265,-113.6409164,42.85739823,"idaho","minidoka"
16067,"ID","MINIDOKA","DEMOCRAT",1550,-113.6409164,42.85739823,"idaho","minidoka"
16069,"ID","NEZ PERCE","DEMOCRAT",6686,-116.7331991,46.3190625,"idaho","nez perce"
16069,"ID","NEZ PERCE","REPUBLICAN",13738,-116.7331991,46.3190625,"idaho","nez perce"
16071,"ID","ONEIDA","REPUBLICAN",2148,-112.5501966,42.19713249,"idaho","oneida"
16071,"ID","ONEIDA","DEMOCRAT",249,-112.5501966,42.19713249,"idaho","oneida"
16073,"ID","OWYHEE","REPUBLICAN",3819,-116.1770498,42.58871063,"idaho","owyhee"
16073,"ID","OWYHEE","DEMOCRAT",816,-116.1770498,42.58871063,"idaho","owyhee"
16075,"ID","PAYETTE","DEMOCRAT",2161,-116.7518455,44.00319589,"idaho","payette"
16075,"ID","PAYETTE","REPUBLICAN",8862,-116.7518455,44.00319589,"idaho","payette"
16077,"ID","POWER","REPUBLICAN",2116,-112.8419123,42.69367451,"idaho","power"
16077,"ID","POWER","DEMOCRAT",865,-112.8419123,42.69367451,"idaho","power"
16079,"ID","SHOSHONE","DEMOCRAT",1693,-115.8762569,47.33895903,"idaho","shoshone"
16079,"ID","SHOSHONE","REPUBLICAN",4216,-115.8762569,47.33895903,"idaho","shoshone"
16081,"ID","TETON","REPUBLICAN",2858,-111.2198074,43.75412833,"idaho","teton"
16081,"ID","TETON","DEMOCRAT",3318,-111.2198074,43.75412833,"idaho","teton"
16083,"ID","TWIN FALLS","DEMOCRAT",9391,-114.6885324,42.3660101,"idaho","twin falls"
16083,"ID","TWIN FALLS","REPUBLICAN",25897,-114.6885324,42.3660101,"idaho","twin falls"
16085,"ID","VALLEY","REPUBLICAN",3947,-115.5612979,44.76032138,"idaho","valley"
16085,"ID","VALLEY","DEMOCRAT",2976,-115.5612979,44.76032138,"idaho","valley"
16087,"ID","WASHINGTON","REPUBLICAN",4154,-116.7746897,44.45122817,"idaho","washington"
16087,"ID","WASHINGTON","DEMOCRAT",1073,-116.7746897,44.45122817,"idaho","washington"
17001,"IL","ADAMS","DEMOCRAT",8633,-91.18675272,39.98836845,"illinois","adams"
17001,"IL","ADAMS","REPUBLICAN",24220,-91.18675272,39.98836845,"illinois","adams"
17003,"IL","ALEXANDER","DEMOCRAT",1114,-89.34140844,37.20664159,"illinois","alexander"
17003,"IL","ALEXANDER","REPUBLICAN",1486,-89.34140844,37.20664159,"illinois","alexander"
17005,"IL","BOND","REPUBLICAN",5625,-89.44581361,38.88587677,"illinois","bond"
17005,"IL","BOND","DEMOCRAT",2288,-89.44581361,38.88587677,"illinois","bond"
17007,"IL","BOONE","REPUBLICAN",13883,-88.82097232,42.32982353,"illinois","boone"
17007,"IL","BOONE","DEMOCRAT",10542,-88.82097232,42.32982353,"illinois","boone"
17009,"IL","BROWN","REPUBLICAN",1931,-90.7523209,39.95954127,"illinois","brown"
17009,"IL","BROWN","DEMOCRAT",486,-90.7523209,39.95954127,"illinois","brown"
17011,"IL","BUREAU","REPUBLICAN",10411,-89.51937814,41.40849097,"illinois","bureau"
17011,"IL","BUREAU","DEMOCRAT",6669,-89.51937814,41.40849097,"illinois","bureau"
17013,"IL","CALHOUN","REPUBLICAN",2046,-90.67638307,39.16214326,"illinois","calhoun"
17013,"IL","CALHOUN","DEMOCRAT",677,-90.67638307,39.16214326,"illinois","calhoun"
17015,"IL","CARROLL","REPUBLICAN",5105,-89.9327136,42.07511699,"illinois","carroll"
17015,"IL","CARROLL","DEMOCRAT",2748,-89.9327136,42.07511699,"illinois","carroll"
17017,"IL","CASS","REPUBLICAN",3625,-90.2488919,39.96820496,"illinois","cass"
17017,"IL","CASS","DEMOCRAT",1615,-90.2488919,39.96820496,"illinois","cass"
17019,"IL","CHAMPAIGN","REPUBLICAN",35285,-88.20542231,40.1304187,"illinois","champaign"
17019,"IL","CHAMPAIGN","DEMOCRAT",57067,-88.20542231,40.1304187,"illinois","champaign"
17021,"IL","CHRISTIAN","REPUBLICAN",11563,-89.28179189,39.54598905,"illinois","christian"
17021,"IL","CHRISTIAN","DEMOCRAT",4335,-89.28179189,39.54598905,"illinois","christian"
17023,"IL","CLARK","REPUBLICAN",6226,-87.79609645,39.33289504,"illinois","clark"
17023,"IL","CLARK","DEMOCRAT",1993,-87.79609645,39.33289504,"illinois","clark"
17025,"IL","CLAY","REPUBLICAN",5629,-88.49559735,38.74869841,"illinois","clay"
17025,"IL","CLAY","DEMOCRAT",1129,-88.49559735,38.74869841,"illinois","clay"
17027,"IL","CLINTON","DEMOCRAT",4493,-89.42682644,38.60098933,"illinois","clinton"
17027,"IL","CLINTON","REPUBLICAN",14304,-89.42682644,38.60098933,"illinois","clinton"
17029,"IL","COLES","DEMOCRAT",8067,-88.22680285,39.51937043,"illinois","coles"
17029,"IL","COLES","REPUBLICAN",14037,-88.22680285,39.51937043,"illinois","coles"
17031,"IL","COOK","REPUBLICAN",558269,-87.82118018,41.84295948,"illinois","cook"
17031,"IL","COOK","DEMOCRAT",1725973,-87.82118018,41.84295948,"illinois","cook"
17033,"IL","CRAWFORD","DEMOCRAT",2202,-87.76400221,39.00269809,"illinois","crawford"
17033,"IL","CRAWFORD","REPUBLICAN",7043,-87.76400221,39.00269809,"illinois","crawford"
17035,"IL","CUMBERLAND","REPUBLICAN",4601,-88.24588369,39.27483277,"illinois","cumberland"
17035,"IL","CUMBERLAND","DEMOCRAT",1142,-88.24588369,39.27483277,"illinois","cumberland"
17037,"IL","DEKALB","DEMOCRAT",24643,-88.76412514,41.89831912,"illinois","de kalb"
17037,"IL","DEKALB","REPUBLICAN",21905,-88.76412514,41.89831912,"illinois","de kalb"
17039,"IL","DE WITT","REPUBLICAN",5632,-88.90048117,40.1721452,"illinois","de witt"
17039,"IL","DE WITT","DEMOCRAT",2191,-88.90048117,40.1721452,"illinois","de witt"
17041,"IL","DOUGLAS","REPUBLICAN",6227,-88.22314124,39.76455285,"illinois","douglas"
17041,"IL","DOUGLAS","DEMOCRAT",2335,-88.22314124,39.76455285,"illinois","douglas"
17043,"IL","DUPAGE","REPUBLICAN",193611,-88.09582605,41.84928697,"illinois","du page"
17043,"IL","DUPAGE","DEMOCRAT",281222,-88.09582605,41.84928697,"illinois","du page"
17045,"IL","EDGAR","DEMOCRAT",1887,-87.74751085,39.67255992,"illinois","edgar"
